# MSTAGAT-Net Experiment Results
# Format: [Timestamp] Model | Dataset, Window, Horizon, Ablation, Seed | Metrics
# ================================================================================
[20260820_150047] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 4.8854, RMSE: 6.9079, PCC: 0.9696, R2: 0.9135
[20260820_150208] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 30 | MAE: 7.5261, RMSE: 10.8051, PCC: 0.9415, R2: 0.7885
[20260820_150342] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 45 | MAE: 5.1416, RMSE: 6.9196, PCC: 0.9568, R2: 0.9133
[20260820_150552] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 123 | MAE: 4.4074, RMSE: 5.9000, PCC: 0.9716, R2: 0.9369
[20260820_150755] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 7, Ablation: none, Seed: 1000 | MAE: 4.7666, RMSE: 6.5711, PCC: 0.9672, R2: 0.9218
[20260820_150929] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.4261, RMSE: 11.7352, PCC: 0.8906, R2: 0.7505
[20260820_151224] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 9.8004, RMSE: 15.2807, PCC: 0.8642, R2: 0.5770
[20260820_151424] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 8.5265, RMSE: 12.3259, PCC: 0.8697, R2: 0.7248
[20260820_151615] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 10.7310, RMSE: 15.3523, PCC: 0.8738, R2: 0.5730
[20260820_151745] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 7.4361, RMSE: 10.6483, PCC: 0.8969, R2: 0.7946
[20260820_152016] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 9.0331, RMSE: 12.9441, PCC: 0.8853, R2: 0.6965
[20260820_152153] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 6.8660, RMSE: 9.4823, PCC: 0.9153, R2: 0.8371
[20260820_152409] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter-giunif.renewal7 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 10.4415, RMSE: 15.8128, PCC: 0.8466, R2: 0.5470
[20260820_152556] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 30 | MAE: 8.5460, RMSE: 11.9998, PCC: 0.8675, R2: 0.7391
[20260820_152846] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 45 | MAE: 8.9270, RMSE: 13.0625, PCC: 0.8627, R2: 0.6909
[20260820_153119] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 123 | MAE: 7.1771, RMSE: 10.3753, PCC: 0.8992, R2: 0.8050
[20260820_153346] MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre-reniter.renewal7.gifix5.2-1.72 | Dataset: nhs_timeseries, Window: 20, Horizon: 14, Ablation: none, Seed: 1000 | MAE: 8.4791, RMSE: 12.3994, PCC: 0.8840, R2: 0.7215
