run_token,family,arm,dataset,horizon,seed,window,ablation,use_adj,sim_mat,target_space,quantiles,n_quantiles,attn_exp,renewal,renewal_lag,gi_fix,level_cap,model_column,n_test,rmse_npz,rmse_csv,has_val,has_quantiles,git_commit,mode,best_epoch,n_params,timestamp,npz_path,ckpt_path,manifest_path,consistency
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,australia-covid,7,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,112,320.65438,320.65438,True,True,,,,,20260819_015145,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,australia-covid,7,123,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,112,477.747765,477.747765,True,True,,,,,20260819_081525,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant,MSAGAT-Net,current,australia-covid,7,123,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,112,520.747315,520.747315,True,True,,,,,20260814_031523,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj,MSAGAT-Net,current,australia-covid,7,123,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,112,414.062622,414.062627,True,False,,,,,20260811_091626,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-123.with_adj.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,112,306.617706,306.6177,True,False,,,,,20260811_050501,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,112,350.740507,350.740507,True,True,,,,,20260819_015040,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,112,305.510466,305.510466,True,True,,,,,20260819_081415,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,112,317.391508,317.391508,True,True,,,,,20260814_031534,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,112,350.171814,350.171811,True,False,,,,,20260811_091604,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,112,356.122925,356.122938,False,False,,,,,20260811_030417,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,112,331.280365,331.280364,False,False,,,,,20260811_035052,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.sgate,MSAGAT-Net,current,australia-covid,7,30,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,112,427.599213,427.599221,False,False,,,,,20260811_032748,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-30.with_adj.sgate.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,112,245.720688,245.720687,True,False,,,,,20260811_050415,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,112,707.732472,707.732472,True,True,,,,,20260819_015010,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,112,398.847063,398.847063,True,True,,,,,20260819_081335,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,112,394.485452,394.485452,True,True,,,,,20260814_031545,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,112,371.639404,371.6394,True,False,,,,,20260811_091552,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,112,396.958862,396.958849,False,False,,,,,20260811_030312,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,112,458.140564,458.140552,False,False,,,,,20260811_034913,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.sgate,MSAGAT-Net,current,australia-covid,7,42,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,112,438.141541,438.141547,False,False,,,,,20260811_032656,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-42.with_adj.sgate.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,loggrowth,False,,,False,,,,MSAGAT-Net.loggrowth,112,381.280029,381.280019,True,False,,,,,20260811_050605,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.attnfix,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant.attnfix,112,210.224772,210.224772,True,True,,,,,20260819_015112,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.attnfix.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.attnfix.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,loggrowth,True,,nodecay-regpre,False,,,,MSAGAT-Net.loggrowth.quant.exp-nodecay-regpre,112,413.34521,413.34521,True,True,,,,,20260819_081448,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.exp-nodecay-regpre.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,loggrowth,True,,,False,,,,MSAGAT-Net.loggrowth.quant,112,410.148301,410.148301,True,True,,,,,20260814_031556,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.loggrowth.quant.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net,112,434.852234,434.85222,True,False,,,,,20260811_091615,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep,112,433.937042,433.937027,False,False,,,,,20260811_030552,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep.sgate,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.pprm-multistep.sgate,112,423.704529,423.704515,False,False,,,,,20260811_035159,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.pprm-multistep.sgate.pt,,manifest_missing
MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.sgate,MSAGAT-Net,current,australia-covid,7,45,20,none,True,default,level,False,,,False,,,,MSAGAT-Net.sgate,112,431.565887,431.565881,False,False,,,,,20260811_032836,report/predictions/australia-covid/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.sgate.npz,save_all/MSAGAT-Net.australia-covid.w-20.h-7.none.seed-45.with_adj.sgate.pt,,manifest_missing
cola_gnn.australia-covid.w-20.h-14.none.seed-1000,cola_gnn,current,australia-covid,14,1000,20,none,,,,,,,,,,,cola_gnn,112,396.146881,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-1000.npz,,,ok
cola_gnn.australia-covid.w-20.h-14.none.seed-123,cola_gnn,current,australia-covid,14,123,20,none,,,,,,,,,,,cola_gnn,112,401.250458,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-123.npz,,,ok
cola_gnn.australia-covid.w-20.h-14.none.seed-30,cola_gnn,current,australia-covid,14,30,20,none,,,,,,,,,,,cola_gnn,112,329.511841,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-30.npz,,,ok
cola_gnn.australia-covid.w-20.h-14.none.seed-42,cola_gnn,current,australia-covid,14,42,20,none,,,,,,,,,,,cola_gnn,112,497.63562,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-42.npz,,,ok
cola_gnn.australia-covid.w-20.h-14.none.seed-42.oldckpt,cola_gnn,oldckpt,australia-covid,14,42,20,none,,,,,,,,,,,cola_gnn,99,489.863953,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-42.oldckpt.npz,,,ok
cola_gnn.australia-covid.w-20.h-14.none.seed-45,cola_gnn,current,australia-covid,14,45,20,none,,,,,,,,,,,cola_gnn,112,305.179321,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-14.none.seed-45.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-1000,cola_gnn,current,australia-covid,3,1000,20,none,,,,,,,,,,,cola_gnn,112,72.537842,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-1000.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-123,cola_gnn,current,australia-covid,3,123,20,none,,,,,,,,,,,cola_gnn,112,149.860382,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-123.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-30,cola_gnn,current,australia-covid,3,30,20,none,,,,,,,,,,,cola_gnn,112,154.069901,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-30.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-42,cola_gnn,current,australia-covid,3,42,20,none,,,,,,,,,,,cola_gnn,112,252.446594,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-42.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-42.oldckpt,cola_gnn,oldckpt,australia-covid,3,42,20,none,,,,,,,,,,,cola_gnn,110,254.953995,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-42.oldckpt.npz,,,ok
cola_gnn.australia-covid.w-20.h-3.none.seed-45,cola_gnn,current,australia-covid,3,45,20,none,,,,,,,,,,,cola_gnn,112,120.523674,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-3.none.seed-45.npz,,,ok
cola_gnn.australia-covid.w-20.h-5.none.seed-42.oldckpt,cola_gnn,oldckpt,australia-covid,5,42,20,none,,,,,,,,,,,cola_gnn,108,377.183167,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-5.none.seed-42.oldckpt.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-1000,cola_gnn,current,australia-covid,7,1000,20,none,,,,,,,,,,,cola_gnn,112,115.741371,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-1000.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-123,cola_gnn,current,australia-covid,7,123,20,none,,,,,,,,,,,cola_gnn,112,343.412201,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-123.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-30,cola_gnn,current,australia-covid,7,30,20,none,,,,,,,,,,,cola_gnn,112,247.110428,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-30.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-42,cola_gnn,current,australia-covid,7,42,20,none,,,,,,,,,,,cola_gnn,112,414.330322,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-42.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-42.oldckpt,cola_gnn,oldckpt,australia-covid,7,42,20,none,,,,,,,,,,,cola_gnn,106,211.970673,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-42.oldckpt.npz,,,ok
cola_gnn.australia-covid.w-20.h-7.none.seed-45,cola_gnn,current,australia-covid,7,45,20,none,,,,,,,,,,,cola_gnn,112,194.727478,,False,False,,,,,,report/predictions/australia-covid/cola_gnn.australia-covid.w-20.h-7.none.seed-45.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-14.none.seed-1000,cola_gnn_lg,current,australia-covid,14,1000,20,none,,,,,,,,,,,cola_gnn_lg,112,303.946472,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-14.none.seed-1000.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-14.none.seed-123,cola_gnn_lg,current,australia-covid,14,123,20,none,,,,,,,,,,,cola_gnn_lg,112,186.772781,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-14.none.seed-123.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-14.none.seed-30,cola_gnn_lg,current,australia-covid,14,30,20,none,,,,,,,,,,,cola_gnn_lg,112,142.532791,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-14.none.seed-30.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-14.none.seed-42,cola_gnn_lg,current,australia-covid,14,42,20,none,,,,,,,,,,,cola_gnn_lg,112,346.351257,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-14.none.seed-42.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-14.none.seed-45,cola_gnn_lg,current,australia-covid,14,45,20,none,,,,,,,,,,,cola_gnn_lg,112,437.650513,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-14.none.seed-45.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-3.none.seed-1000,cola_gnn_lg,current,australia-covid,3,1000,20,none,,,,,,,,,,,cola_gnn_lg,112,108.814171,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-3.none.seed-1000.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-3.none.seed-123,cola_gnn_lg,current,australia-covid,3,123,20,none,,,,,,,,,,,cola_gnn_lg,112,206.044449,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-3.none.seed-123.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-3.none.seed-30,cola_gnn_lg,current,australia-covid,3,30,20,none,,,,,,,,,,,cola_gnn_lg,112,48.489285,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-3.none.seed-30.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-3.none.seed-42,cola_gnn_lg,current,australia-covid,3,42,20,none,,,,,,,,,,,cola_gnn_lg,112,71.758919,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-3.none.seed-42.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-3.none.seed-45,cola_gnn_lg,current,australia-covid,3,45,20,none,,,,,,,,,,,cola_gnn_lg,112,62.263336,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-3.none.seed-45.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-7.none.seed-1000,cola_gnn_lg,current,australia-covid,7,1000,20,none,,,,,,,,,,,cola_gnn_lg,112,121.665085,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-7.none.seed-1000.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-7.none.seed-123,cola_gnn_lg,current,australia-covid,7,123,20,none,,,,,,,,,,,cola_gnn_lg,112,196.155853,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-7.none.seed-123.npz,,,ok
cola_gnn_lg.australia-covid.w-20.h-7.none.seed-30,cola_gnn_lg,current,australia-covid,7,30,20,none,,,,,,,,,,,cola_gnn_lg,112,52.893646,,False,False,,,,,,report/predictions/australia-covid/cola_gnn_lg.australia-covid.w-20.h-7.none.seed-30.npz,,,ok
